epoch,accuracy,loss,val_accuracy,val_loss
7,0.9407456517219543,0.3722253739833832,0.6000000238418579,1.0094534158706665
8,0.9720372557640076,0.2918322682380676,0.5906976461410522,0.9873164892196655
9,0.9900133013725281,0.2203270047903061,0.6000000238418579,1.0056979656219482
10,0.9986684322357178,0.1643812358379364,0.6000000238418579,1.0378414392471313
11,0.9993342161178589,0.11974865198135376,0.5906976461410522,1.0586129426956177
12,1.0,0.09818588197231293,0.5937984585762024,1.060730218887329
13,1.0,0.07570017129182816,0.5968992114067078,1.104319453239441
0,0.4647137224674225,1.2151057720184326,0.48372092843055725,1.2331937551498413
1,0.5938748121261597,1.0005605220794678,0.5085271596908569,1.1371822357177734
2,0.6584553718566895,0.875100314617157,0.5472868084907532,1.0711098909378052
3,0.7150465846061707,0.7696665525436401,0.5767441987991333,1.017791509628296
4,0.782956063747406,0.6627235412597656,0.6093023419380188,0.980245053768158
5,0.8342210650444031,0.5544564723968506,0.5922480821609497,0.9681415557861328
6,0.8841544389724731,0.46630632877349854,0.6015504002571106,0.9676536321640015
7,0.9334220886230469,0.3749046325683594,0.6015504002571106,0.9670244455337524
8,0.9707057476043701,0.2871192693710327,0.5984495878219604,0.9840716123580933
9,0.984687089920044,0.216486394405365,0.5798449516296387,0.9991379380226135
10,0.9900133013725281,0.17050692439079285,0.5860465168952942,1.0318132638931274
11,0.9973368644714355,0.11327411979436874,0.604651153087616,1.0700749158859253
12,0.9993342161178589,0.08789946138858795,0.5953488349914551,1.0819182395935059
0,0.4557551443576813,1.2198392152786255,0.42635658383369446,1.226596713066101
1,0.5881569981575012,1.003637433052063,0.4775193929672241,1.1422944068908691
2,0.6280771493911743,0.8856956362724304,0.525581419467926,1.0819984674453735
3,0.7012641429901123,0.7810997366905212,0.5379844903945923,1.040023922920227
4,0.7671324014663696,0.6794668436050415,0.5581395626068115,1.0128010511398315
5,0.8303393125534058,0.5715105533599854,0.551937997341156,1.0107648372650146
6,0.8988689184188843,0.46607735753059387,0.5581395626068115,1.0043151378631592
7,0.9407851099967957,0.37385767698287964,0.5689922571182251,1.0173300504684448
8,0.970059871673584,0.28631651401519775,0.5612403154373169,1.0268688201904297
9,0.9926813244819641,0.21245285868644714,0.5674418807029724,1.0338174104690552
10,0.9960079789161682,0.16642868518829346,0.5612403154373169,1.0471813678741455
11,0.9973386526107788,0.12824837863445282,0.5860465168952942,1.087234616279602
0,0.43342211842536926,1.2602519989013672,0.44186046719551086,1.248641848564148
1,0.570572555065155,1.0422669649124146,0.4713178277015686,1.1724735498428345
2,0.7030625939369202,0.8719027042388916,0.513178288936615,1.0977232456207275
3,0.7703062295913696,0.7176973819732666,0.5565891265869141,1.0482581853866577
4,0.8402130603790283,0.585799515247345,0.5875968933105469,0.979864239692688
5,0.9007989168167114,0.46426287293434143,0.6263566017150879,0.9031310677528381
6,0.9387483596801758,0.3549932837486267,0.643410861492157,0.8736130595207214
7,0.9707057476043701,0.27036136388778687,0.6465116143226624,0.8775309324264526
8,0.9873502254486084,0.19939331710338593,0.648061990737915,0.879619836807251
9,0.9973368644714355,0.1353299617767334,0.6465116143226624,0.8877312541007996
10,0.9993342161178589,0.10209012776613235,0.6620154976844788,0.8864864110946655
11,0.9993342161178589,0.07815016061067581,0.6527131795883179,0.8904053568840027
0,0.45472702383995056,1.261352300643921,0.24186046421527863,1.415105938911438
1,0.46804261207580566,1.1992939710617065,0.24186046421527863,1.44269597530365
2,0.4773635268211365,1.171303153038025,0.24186046421527863,1.4266868829727173
3,0.5053262114524841,1.1324650049209595,0.24186046421527863,1.3834878206253052
4,0.5206391215324402,1.103227138519287,0.3069767355918884,1.3434878587722778
5,0.5446071624755859,1.0781455039978027,0.4232558012008667,1.3221997022628784
6,0.5459387302398682,1.0599645376205444,0.421705424785614,1.3732298612594604
7,0.5246338248252869,1.0667587518692017,0.4155038893222809,1.4543601274490356
8,0.5352863073348999,1.0555144548416138,0.42015504837036133,1.441894292831421
9,0.5326231718063354,1.0640419721603394,0.4232558012008667,1.5109189748764038
10,0.5685752034187317,1.0240260362625122,0.43410852551460266,1.4632474184036255
0,0.4653795063495636,1.2057212591171265,0.4527131915092468,1.2626854181289673
1,0.6611185073852539,0.9327224493026733,0.46046510338783264,1.2066787481307983
2,0.7636484503746033,0.7403112053871155,0.5023255944252014,1.1405402421951294
3,0.8422104120254517,0.5644587874412537,0.5581395626068115,1.0723246335983276
4,0.919440746307373,0.4121362268924713,0.6201550364494324,0.9475593566894531
5,0.964047908782959,0.2850968539714813,0.6403100490570068,0.9078322649002075
6,0.9906790852546692,0.1852179616689682,0.6496124267578125,0.9113238453865051
7,0.9986684322357178,0.12218557298183441,0.6465116143226624,0.8914401531219482
8,0.9993342161178589,0.07821910828351974,0.6449612379074097,0.9073135256767273
9,1.0,0.05148462578654289,0.6527131795883179,0.9763137102127075
10,1.0,0.03697320446372032,0.6527131795883179,0.9792250394821167
11,1.0,0.026084760203957558,0.6635658740997314,1.000803828239441
12,1.0,0.020728828385472298,0.6542635560035706,1.0241862535476685
0,0.47203728556632996,1.2117303609848022,0.43410852551460266,1.2449558973312378
1,0.6478029489517212,0.9358345866203308,0.44961240887641907,1.1943421363830566
2,0.7689747214317322,0.7325984239578247,0.48527130484580994,1.1421040296554565
3,0.8402130603790283,0.563431441783905,0.5410852432250977,1.0648577213287354
4,0.91478031873703,0.4151515066623688,0.5937984585762024,0.9788519144058228
5,0.9687083959579468,0.28111934661865234,0.6387596726417542,0.9063841104507446
6,0.9913448691368103,0.1879390925168991,0.6542635560035706,0.896453320980072
7,0.9986684322357178,0.11668235808610916,0.6511628031730652,0.9446372985839844
8,1.0,0.07505712658166885,0.6542635560035706,0.9183743000030518
9,1.0,0.047321125864982605,0.6620154976844788,0.9201467037200928
10,1.0,0.034927625209093094,0.6682170629501343,0.9727026224136353
11,0.9993342161178589,0.027520956471562386,0.6728681921958923,0.9621372818946838
0,0.47669774293899536,1.1934573650360107,0.4372093081474304,1.2154324054718018
1,0.6504660248756409,0.9204171299934387,0.45891472697257996,1.165225625038147
2,0.7516644597053528,0.7267884612083435,0.4945736527442932,1.0969393253326416
3,0.8475366234779358,0.5584188103675842,0.5720930099487305,0.997478187084198
4,0.8988016247749329,0.4186136722564697,0.6139534711837769,0.9276711344718933
5,0.959387481212616,0.2940792143344879,0.6372092962265015,0.8934836983680725
6,0.9866844415664673,0.1992306113243103,0.643410861492157,0.8671454787254333
7,0.9980026483535767,0.12428691238164902,0.6542635560035706,0.895113468170166
8,1.0,0.07925388962030411,0.6682170629501343,0.8614902496337891
9,1.0,0.05384335294365883,0.6635658740997314,0.8748729228973389
10,1.0,0.037975382059812546,0.6713178157806396,0.8595099449157715
11,1.0,0.028827227652072906,0.6604651212692261,0.9110977053642273
12,1.0,0.02137240208685398,0.6651162505149841,0.9082306623458862
13,1.0,0.01721099391579628,0.6682170629501343,0.9340553283691406
14,1.0,0.012680444866418839,0.6744186282157898,0.9309698939323425
15,1.0,0.011187204159796238,0.6713178157806396,0.9469266533851624
0,0.446737676858902,1.2209235429763794,0.4232558012008667,1.2615654468536377
1,0.6291611194610596,0.9551478624343872,0.43565890192985535,1.2205427885055542
2,0.762316882610321,0.759472668170929,0.4806201457977295,1.1610139608383179
3,0.8348867893218994,0.5950452089309692,0.5426356792449951,1.0605164766311646
4,0.9134487509727478,0.43722671270370483,0.5984495878219604,0.9617855548858643
5,0.9587216973304749,0.3047904372215271,0.6217054128646851,0.9114653468132019
6,0.9826897382736206,0.20447055995464325,0.6279069781303406,0.8986201286315918
7,0.9980026483535767,0.12531980872154236,0.648061990737915,0.9015430808067322
8,0.9993342161178589,0.08135316520929337,0.643410861492157,0.9015814065933228
9,1.0,0.051569316536188126,0.6604651212692261,0.9212411642074585
10,1.0,0.03740484267473221,0.6635658740997314,0.9521756768226624
11,1.0,0.027826586738228798,0.6573643684387207,0.9461812973022461
0,0.46307384967803955,1.2138352394104004,0.448062002658844,1.2508504390716553
1,0.6367265582084656,0.9343006014823914,0.46821704506874084,1.162901759147644
2,0.742514967918396,0.7455531358718872,0.4976744055747986,1.116599440574646
3,0.8349967002868652,0.5751677751541138,0.5472868084907532,1.0376534461975098
4,0.909514307975769,0.4276594817638397,0.6031007766723633,0.9419882297515869
5,0.9574185013771057,0.30300721526145935,0.6155038475990295,0.893241286277771
6,0.9820359349250793,0.20700936019420624,0.6201550364494324,0.9201626181602478
7,0.9993346929550171,0.13063742220401764,0.6325581669807434,0.9119335412979126
8,0.9993346929550171,0.08768071979284286,0.6573643684387207,0.8897247314453125
9,1.0,0.055746693164110184,0.6635658740997314,0.9037742614746094
10,1.0,0.03722834959626198,0.6558139324188232,0.9503117203712463
11,1.0,0.02934855967760086,0.6418604850769043,1.0021142959594727
12,1.0,0.022876115515828133,0.6682170629501343,0.9666990041732788
13,1.0,0.017656125128269196,0.6806201338768005,0.9486686587333679
0,0.3544303774833679,1.3760976791381836,0.29411765933036804,1.406894326210022
1,0.594936728477478,1.0720198154449463,0.32773110270500183,1.3296043872833252
2,0.7667269706726074,0.852963924407959,0.36974790692329407,1.2800540924072266
3,0.8408679962158203,0.7013058066368103,0.4453781545162201,1.2203861474990845
4,0.9005424976348877,0.5795578956604004,0.4957983195781708,1.1178604364395142
5,0.9403254985809326,0.4879431426525116,0.529411792755127,1.0529823303222656
6,0.9692586064338684,0.39813852310180664,0.5546218752861023,0.9913630485534668
7,0.9837251305580139,0.33364740014076233,0.5882353186607361,0.9109576940536499
8,0.9873417615890503,0.28083184361457825,0.6302521228790283,0.8717958331108093
9,0.994575023651123,0.2408396452665329,0.6470588445663452,0.8256468176841736
10,0.9981916546821594,0.198465496301651,0.6722689270973206,0.7847924828529358
11,1.0,0.16886579990386963,0.6890756487846375,0.7553526163101196
12,1.0,0.148788720369339,0.7310924530029297,0.7430323958396912
13,0.9981916546821594,0.13771702349185944,0.7226890921592712,0.7198192477226257
14,1.0,0.12340129166841507,0.7478991746902466,0.6982932686805725
15,1.0,0.10351908206939697,0.7394958138465881,0.6929253339767456
16,1.0,0.08850641548633575,0.756302535533905,0.6865428686141968
17,1.0,0.08098237961530685,0.7478991746902466,0.6862001419067383
18,1.0,0.07414674013853073,0.7647058963775635,0.6778932213783264
19,1.0,0.06772705167531967,0.7647058963775635,0.672766923904419
20,1.0,0.06132446601986885,0.756302535533905,0.6753031015396118
21,1.0,0.053521543741226196,0.7731092572212219,0.6646415591239929
22,1.0,0.04886598885059357,0.7731092572212219,0.6531676054000854
23,1.0,0.04821351543068886,0.7731092572212219,0.6545482873916626
24,1.0,0.04944315552711487,0.7731092572212219,0.6497714519500732
25,1.0,0.04540948569774628,0.7647058963775635,0.6396226286888123
26,1.0,0.03516821935772896,0.7815126180648804,0.6356949806213379
27,1.0,0.03947751596570015,0.7731092572212219,0.6279837489128113
28,0.9981916546821594,0.036021988838911057,0.7731092572212219,0.6221702694892883
29,1.0,0.031977467238903046,0.7647058963775635,0.6157441735267639
30,1.0,0.029766442254185677,0.7647058963775635,0.616981565952301
31,1.0,0.028158413246273994,0.7647058963775635,0.6149243116378784
32,1.0,0.026549065485596657,0.7731092572212219,0.6149480938911438
33,1.0,0.02585592493414879,0.7731092572212219,0.6137148141860962
34,1.0,0.025625459849834442,0.7731092572212219,0.6053717732429504
35,1.0,0.02195681259036064,0.7731092572212219,0.603633463382721
36,1.0,0.020677216351032257,0.7731092572212219,0.605967104434967
37,1.0,0.020918533205986023,0.7731092572212219,0.5999128818511963
38,1.0,0.0189273189753294,0.7731092572212219,0.5988100171089172
39,0.9981916546821594,0.024285875260829926,0.7731092572212219,0.6012036204338074
40,1.0,0.017225436866283417,0.7731092572212219,0.6043910384178162
41,1.0,0.02343634143471718,0.7815126180648804,0.5851992964744568
42,1.0,0.015504395589232445,0.7731092572212219,0.5862306356430054
43,1.0,0.014294296503067017,0.7815126180648804,0.586696982383728
44,1.0,0.014866344630718231,0.7815126180648804,0.5845192670822144
45,1.0,0.013441810384392738,0.7815126180648804,0.581167995929718
46,1.0,0.01336648315191269,0.7815126180648804,0.5819239020347595
47,1.0,0.013236596249043941,0.7731092572212219,0.5826409459114075
48,1.0,0.012238573282957077,0.7899159789085388,0.5706005096435547
49,1.0,0.012119903229176998,0.8067227005958557,0.5666972994804382
50,1.0,0.014175551943480968,0.7899159789085388,0.5736426115036011
51,1.0,0.011575136333703995,0.7815126180648804,0.6116291880607605
52,1.0,0.010158545337617397,0.7815126180648804,0.5979585647583008
53,1.0,0.01162415649741888,0.7899159789085388,0.5834825038909912
54,1.0,0.01048287097364664,0.7899159789085388,0.5788108706474304
0,0.314647376537323,1.373138427734375,0.32773110270500183,1.4014383554458618
1,0.6148282289505005,1.046399712562561,0.3529411852359772,1.3585960865020752
2,0.7576853632926941,0.8345543146133423,0.40336135029792786,1.3061391115188599
3,0.8553345203399658,0.6659986972808838,0.462184876203537,1.2374898195266724
4,0.8987341523170471,0.567251443862915,0.5042017102241516,1.1761201620101929
5,0.9566003680229187,0.4562942385673523,0.5210084319114685,1.1294361352920532
6,0.9764918684959412,0.37296977639198303,0.5714285969734192,1.0608112812042236
7,0.9873417615890503,0.32005664706230164,0.605042040348053,0.9836606979370117
8,0.9855334758758545,0.2853531539440155,0.6218487620353699,0.9544523358345032
9,0.9963833689689636,0.227890282869339,0.6554622054100037,0.8729574084281921
10,0.994575023651123,0.19457286596298218,0.6638655662536621,0.8493474125862122
11,1.0,0.16215863823890686,0.680672287940979,0.8065539598464966
12,0.9981916546821594,0.14598380029201508,0.6974790096282959,0.7621415257453918
13,1.0,0.1290104240179062,0.7058823704719543,0.7291138172149658
14,0.9981916546821594,0.1126127764582634,0.7142857313156128,0.7297478914260864
15,1.0,0.09875836223363876,0.7058823704719543,0.7008662223815918
16,1.0,0.08760926872491837,0.7394958138465881,0.6862593293190002
17,1.0,0.08463812619447708,0.7394958138465881,0.678596019744873
18,1.0,0.07268230617046356,0.7394958138465881,0.6742475628852844
19,1.0,0.061946261674165726,0.7310924530029297,0.6602743864059448
20,1.0,0.06260434538125992,0.7394958138465881,0.6522507667541504
21,1.0,0.05417006462812424,0.7647058963775635,0.6413059830665588
22,1.0,0.04813006520271301,0.7478991746902466,0.641196072101593
23,1.0,0.04486672952771187,0.756302535533905,0.6359589099884033
24,1.0,0.04374279826879501,0.7647058963775635,0.6292915940284729
25,1.0,0.0420788899064064,0.756302535533905,0.6238836646080017
26,1.0,0.03976442664861679,0.756302535533905,0.618604302406311
27,1.0,0.035186223685741425,0.7815126180648804,0.6206535696983337
28,1.0,0.03463474288582802,0.7815126180648804,0.6234866976737976
29,1.0,0.03186243027448654,0.7815126180648804,0.6059232950210571
30,1.0,0.034034643322229385,0.7815126180648804,0.6078401207923889
31,1.0,0.02803811989724636,0.7815126180648804,0.5961089730262756
32,1.0,0.02752266637980938,0.7731092572212219,0.6024932861328125
33,1.0,0.02344374917447567,0.8067227005958557,0.6129997968673706
34,1.0,0.022014329209923744,0.7899159789085388,0.6101780533790588
35,1.0,0.021548669785261154,0.7899159789085388,0.6059828400611877
36,1.0,0.0186737272888422,0.7899159789085388,0.6069275140762329
0,0.32368898391723633,1.3765877485275269,0.3193277418613434,1.3391506671905518
1,0.6021699905395508,1.0584300756454468,0.3529411852359772,1.2736753225326538
2,0.7793851494789124,0.8293569087982178,0.4285714328289032,1.2093069553375244
3,0.8462929725646973,0.706785261631012,0.4285714328289032,1.1760402917861938
4,0.9041591286659241,0.5832520127296448,0.4789915978908539,1.1221344470977783
5,0.9457504749298096,0.4788808524608612,0.529411792755127,1.050480842590332
6,0.965641975402832,0.3931896686553955,0.5546218752861023,0.9823030829429626
7,0.9855334758758545,0.332942396402359,0.6218487620353699,0.9213855266571045
8,0.9927667379379272,0.27479201555252075,0.6302521228790283,0.8950501680374146
9,0.9927667379379272,0.2492494285106659,0.6470588445663452,0.8552243709564209
10,0.9981916546821594,0.20373046398162842,0.6638655662536621,0.8304575681686401
11,0.9981916546821594,0.1679542064666748,0.7058823704719543,0.8092037439346313
12,0.9981916546821594,0.1500038504600525,0.7310924530029297,0.7885708808898926
13,0.9981916546821594,0.136020690202713,0.7310924530029297,0.7679202556610107
14,1.0,0.12235055863857269,0.7394958138465881,0.7705668807029724
15,1.0,0.10363906621932983,0.756302535533905,0.75082927942276
16,1.0,0.09538741409778595,0.7731092572212219,0.739352285861969
17,1.0,0.08891154080629349,0.7394958138465881,0.741542637348175
18,1.0,0.07666824012994766,0.7310924530029297,0.7517807483673096
19,1.0,0.0693381205201149,0.7647058963775635,0.7254924774169922
20,1.0,0.062262289226055145,0.756302535533905,0.717186450958252
21,0.9981916546821594,0.054556310176849365,0.7815126180648804,0.7102219462394714
22,1.0,0.05226591229438782,0.7647058963775635,0.7055529952049255
23,1.0,0.052195798605680466,0.7647058963775635,0.7076727151870728
24,1.0,0.050470612943172455,0.7647058963775635,0.7089674472808838
25,1.0,0.041985806077718735,0.7731092572212219,0.701095461845398
26,1.0,0.04160429164767265,0.7731092572212219,0.7036609649658203
27,1.0,0.0384652316570282,0.7899159789085388,0.6983088850975037
28,1.0,0.033876772969961166,0.7899159789085388,0.6906477808952332
29,0.9981916546821594,0.03636948764324188,0.7815126180648804,0.6973572969436646
30,1.0,0.02764161117374897,0.7647058963775635,0.7101300954818726
31,1.0,0.03129691630601883,0.7731092572212219,0.69508957862854
32,1.0,0.02543969452381134,0.7647058963775635,0.6854386925697327
33,1.0,0.024406012147665024,0.7647058963775635,0.6836046576499939
34,1.0,0.026237323880195618,0.7731092572212219,0.6977512836456299
35,1.0,0.02290778048336506,0.7731092572212219,0.6939100027084351
36,1.0,0.023297717794775963,0.7731092572212219,0.6912081241607666
37,0.9981916546821594,0.019963718950748444,0.7815126180648804,0.6849905252456665
38,1.0,0.020072972401976585,0.7899159789085388,0.6821264624595642
39,1.0,0.021924695000052452,0.7899159789085388,0.6856382489204407
40,1.0,0.018640050664544106,0.7647058963775635,0.6915802955627441
41,1.0,0.021556098014116287,0.7731092572212219,0.6879928112030029
42,1.0,0.019284458830952644,0.7478991746902466,0.7073377370834351
43,1.0,0.016383180394768715,0.7731092572212219,0.6932759284973145
0,0.3254972994327545,1.3935538530349731,0.24369747936725616,1.467919111251831
1,0.6021699905395508,1.0475651025772095,0.3025210201740265,1.392886996269226
2,0.7540687322616577,0.8620688319206238,0.3529411852359772,1.3108692169189453
3,0.8499096035957336,0.7012349367141724,0.3613445460796356,1.2442117929458618
4,0.9077757596969604,0.5857563018798828,0.43697479367256165,1.1593270301818848
5,0.9421338438987732,0.4847984313964844,0.48739495873451233,1.0945321321487427
6,0.9584086537361145,0.4100176692008972,0.5630252361297607,1.0085442066192627
7,0.9819168448448181,0.3357486426830292,0.5966386795043945,0.9494903087615967
8,0.9891501069068909,0.28824582695961,0.6134454011917114,0.8936452269554138
9,0.9927667379379272,0.2407989501953125,0.6470588445663452,0.8570234775543213
10,0.9981916546821594,0.2040550708770752,0.6890756487846375,0.8235399127006531
11,0.9963833689689636,0.17841987311840057,0.6890756487846375,0.7857287526130676
12,1.0,0.15562237799167633,0.7394958138465881,0.7549271583557129
13,1.0,0.13958488404750824,0.7310924530029297,0.7424984574317932
14,1.0,0.11624550819396973,0.7478991746902466,0.7148945331573486
15,1.0,0.10828355699777603,0.7478991746902466,0.7018927335739136
16,1.0,0.09834278374910355,0.7310924530029297,0.6985209584236145
17,1.0,0.08444678038358688,0.7478991746902466,0.6921302080154419
18,1.0,0.0767577514052391,0.756302535533905,0.6861343383789062
19,1.0,0.07243862003087997,0.7478991746902466,0.6822258234024048
20,1.0,0.062467556446790695,0.7647058963775635,0.6783649921417236
21,1.0,0.05916508659720421,0.756302535533905,0.6739082932472229
22,1.0,0.050516992807388306,0.756302535533905,0.6789864897727966
23,1.0,0.04633285850286484,0.7647058963775635,0.6736730337142944
24,1.0,0.04289417341351509,0.756302535533905,0.6673831939697266
25,1.0,0.04071396589279175,0.7647058963775635,0.671071469783783
26,1.0,0.04266340658068657,0.7731092572212219,0.6673496961593628
27,1.0,0.03763275966048241,0.7731092572212219,0.6632158756256104
28,1.0,0.03391091525554657,0.7647058963775635,0.6555565595626831
29,1.0,0.03144317865371704,0.7647058963775635,0.6601533889770508
30,1.0,0.03251326084136963,0.7731092572212219,0.6558550000190735
31,1.0,0.02898147702217102,0.7815126180648804,0.653875470161438
32,1.0,0.02713874541223049,0.7815126180648804,0.6535837650299072
33,1.0,0.024552948772907257,0.7731092572212219,0.6528754830360413
34,1.0,0.02412295527756214,0.7815126180648804,0.6512278914451599
35,1.0,0.02540990523993969,0.7899159789085388,0.6500268578529358
36,1.0,0.022829435765743256,0.7815126180648804,0.6475808024406433
37,1.0,0.02238759584724903,0.7731092572212219,0.6619318127632141
38,0.9981916546821594,0.022441525012254715,0.7899159789085388,0.6442075371742249
39,1.0,0.01994972862303257,0.7815126180648804,0.6418190598487854
40,1.0,0.019284052774310112,0.7899159789085388,0.636601984500885
41,1.0,0.018128151074051857,0.7983193397521973,0.6388993859291077
42,1.0,0.023359425365924835,0.7899159789085388,0.6473283171653748
43,1.0,0.015264431945979595,0.7983193397521973,0.6427351236343384
44,0.9981916546821594,0.018391096964478493,0.7983193397521973,0.6482187509536743
45,1.0,0.015002040192484856,0.756302535533905,0.6862709522247314
0,0.33273056149482727,1.365795373916626,0.3781512677669525,1.3264636993408203
1,0.6166365146636963,1.0356742143630981,0.3613445460796356,1.2868088483810425
2,0.7793851494789124,0.8454791903495789,0.38655462861061096,1.2337548732757568
3,0.8571428656578064,0.690702497959137,0.4789915978908539,1.1381162405014038
4,0.9059674739837646,0.573560893535614,0.5462185144424438,1.063971996307373
5,0.9349005222320557,0.485024631023407,0.5882353186607361,0.9868520498275757
6,0.9692586064338684,0.4048730134963989,0.5798319578170776,0.9337390661239624
7,0.9837251305580139,0.34193775057792664,0.5714285969734192,0.8799052238464355
8,0.9927667379379272,0.27030983567237854,0.6134454011917114,0.8439207673072815
9,0.9891501069068909,0.24875926971435547,0.6722689270973206,0.7969056367874146
10,0.9981916546821594,0.1955939531326294,0.6722689270973206,0.7604537606239319
11,1.0,0.16545559465885162,0.6974790096282959,0.7393798828125
12,0.994575023651123,0.16376830637454987,0.7058823704719543,0.7228480577468872
13,0.9981916546821594,0.13004733622074127,0.7058823704719543,0.6948989033699036
14,0.9981916546821594,0.11817272752523422,0.7142857313156128,0.6902274489402771
15,1.0,0.10593540966510773,0.7478991746902466,0.6740812063217163
16,1.0,0.09401658177375793,0.7478991746902466,0.6669041514396667
17,1.0,0.08678405731916428,0.7394958138465881,0.6601539850234985
18,1.0,0.07518043369054794,0.7478991746902466,0.6619138717651367
19,1.0,0.06900843977928162,0.756302535533905,0.6440863609313965
20,1.0,0.06676035374403,0.7647058963775635,0.6451805830001831
21,1.0,0.05621946230530739,0.7731092572212219,0.6353620290756226
22,1.0,0.054480645805597305,0.756302535533905,0.632606565952301
23,1.0,0.04689619690179825,0.7815126180648804,0.6242985725402832
24,1.0,0.0446004755795002,0.7815126180648804,0.6204308271408081
25,1.0,0.0419510118663311,0.7815126180648804,0.6167104244232178
26,1.0,0.0444447286427021,0.7731092572212219,0.6244729161262512
27,1.0,0.03722834587097168,0.7731092572212219,0.6222171187400818
28,1.0,0.031955063343048096,0.7731092572212219,0.6177717447280884
29,1.0,0.035834621638059616,0.7647058963775635,0.613563597202301
30,1.0,0.03122274950146675,0.7647058963775635,0.6068703532218933
31,1.0,0.025299258530139923,0.756302535533905,0.6049013733863831
32,1.0,0.026383060961961746,0.756302535533905,0.6027147769927979
33,1.0,0.024312451481819153,0.7647058963775635,0.6079549789428711
34,1.0,0.02628777176141739,0.7647058963775635,0.6011156439781189
35,1.0,0.022219067439436913,0.7647058963775635,0.601726233959198
36,1.0,0.019443362951278687,0.756302535533905,0.5992270112037659
37,1.0,0.01983925886452198,0.7731092572212219,0.6045094132423401
38,1.0,0.01997530087828636,0.7647058963775635,0.606164813041687
39,1.0,0.019774055108428,0.7731092572212219,0.6063953638076782
40,1.0,0.01761467196047306,0.7899159789085388,0.5907248258590698
41,1.0,0.017065368592739105,0.7899159789085388,0.5921522974967957
42,1.0,0.015484004281461239,0.7899159789085388,0.5950599312782288
43,1.0,0.016643164679408073,0.7899159789085388,0.5943019390106201
44,1.0,0.014550386928021908,0.7731092572212219,0.604781448841095
45,1.0,0.015772605314850807,0.7899159789085388,0.6019285321235657
0,0.23688969016075134,1.4915046691894531,0.26050421595573425,1.3732919692993164
1,0.3598553240299225,1.3323698043823242,0.3529411852359772,1.3182528018951416
2,0.4575045108795166,1.2391815185546875,0.40336135029792786,1.2688370943069458
3,0.5913200974464417,1.1231968402862549,0.45378151535987854,1.2229472398757935
4,0.634719729423523,1.0466551780700684,0.48739495873451233,1.1782552003860474
5,0.7088607549667358,0.9724263548851013,0.5210084319114685,1.1397308111190796
6,0.741410493850708,0.9063308835029602,0.5546218752861023,1.1009520292282104
7,0.8028932809829712,0.8246685266494751,0.5714285969734192,1.0542370080947876
8,0.8282097578048706,0.7780842185020447,0.6386554837226868,1.0100595951080322
9,0.8444846272468567,0.7216192483901978,0.6470588445663452,0.9822895526885986
10,0.8896926045417786,0.6621514558792114,0.680672287940979,0.9500207304954529
11,0.8842676281929016,0.626291036605835,0.6722689270973206,0.9268790483474731
