epoch,accuracy,loss,val_accuracy,val_loss
0,0.4444444477558136,1.350515365600586,0.7916666865348816,0.730318546295166
1,0.7916666865348816,0.6593996286392212,0.7291666865348816,0.5965366959571838
2,0.8819444179534912,0.4260452389717102,0.7916666865348816,0.5136427879333496
3,0.9166666865348816,0.29021215438842773,0.8958333134651184,0.34180548787117004
4,0.9236111044883728,0.2517617642879486,0.9583333134651184,0.22074179351329803
5,0.9513888955116272,0.19188883900642395,0.9583333134651184,0.19616739451885223
6,0.9652777910232544,0.16101056337356567,0.9791666865348816,0.21416783332824707
7,0.9861111044883728,0.11973720043897629,0.9791666865348816,0.13741309940814972
8,0.9722222089767456,0.13292835652828217,0.8541666865348816,0.35353031754493713
9,0.9722222089767456,0.14018292725086212,0.9791666865348816,0.1544526070356369
10,0.9861111044883728,0.08950957655906677,0.9583333134651184,0.1521827131509781
11,0.9791666865348816,0.1062154620885849,0.9791666865348816,0.13098342716693878
12,0.9722222089767456,0.09493115544319153,0.9583333134651184,0.11496035009622574
13,0.9861111044883728,0.08167462050914764,0.9583333134651184,0.13575908541679382
14,0.9861111044883728,0.07213303446769714,0.9375,0.12638334929943085
15,0.9791666865348816,0.06854995340108871,0.9791666865348816,0.12047016620635986
16,0.9861111044883728,0.0692749172449112,0.9791666865348816,0.17083275318145752
17,0.9930555820465088,0.06576969474554062,0.9583333134651184,0.11176290363073349
18,0.9861111044883728,0.050981950014829636,0.9791666865348816,0.11138387769460678
19,0.9930555820465088,0.04081244394183159,0.9583333134651184,0.10355939716100693
20,1.0,0.03418104723095894,0.9375,0.11123418062925339
21,0.9861111044883728,0.040482185781002045,0.9791666865348816,0.11664539575576782
22,1.0,0.03456752002239227,0.9375,0.10653547197580338
23,1.0,0.035660192370414734,0.9583333134651184,0.10991326719522476
24,0.9930555820465088,0.03712867200374603,0.9583333134651184,0.09491287916898727
25,0.9791666865348816,0.05444047600030899,0.9791666865348816,0.13833844661712646
26,1.0,0.0378124825656414,0.9583333134651184,0.09809932857751846
27,0.9930555820465088,0.02809782512485981,0.9583333134651184,0.09388164430856705
28,1.0,0.023398254066705704,0.9583333134651184,0.09490271657705307
29,0.9930555820465088,0.038190945982933044,0.9791666865348816,0.10969877243041992
30,1.0,0.018020015209913254,0.9791666865348816,0.09319597482681274
31,1.0,0.022294901311397552,0.9375,0.16061364114284515
32,1.0,0.016062311828136444,0.9583333134651184,0.12937124073505402
33,0.9930555820465088,0.033182963728904724,0.9583333134651184,0.12796179950237274
34,1.0,0.015523797832429409,0.9375,0.12561197578907013
35,1.0,0.022376058623194695,0.9166666865348816,0.17632530629634857
0,0.3888888955116272,1.7057181596755981,0.5833333134651184,0.9027195572853088
1,0.6319444179534912,0.8632981777191162,0.6458333134651184,0.7983734011650085
2,0.8194444179534912,0.6618155241012573,0.75,0.6443101763725281
3,0.8333333134651184,0.5248121023178101,0.7708333134651184,0.571104884147644
4,0.8680555820465088,0.44837772846221924,0.8333333134651184,0.48979946970939636
5,0.8819444179534912,0.3982400894165039,0.8541666865348816,0.4410761892795563
6,0.9097222089767456,0.3412121832370758,0.8541666865348816,0.40403616428375244
7,0.8888888955116272,0.3618413209915161,0.8333333134651184,0.40779760479927063
8,0.9375,0.30026596784591675,0.8541666865348816,0.3653663694858551
9,0.9513888955116272,0.216032013297081,0.875,0.37819918990135193
10,0.9583333134651184,0.20522792637348175,0.8958333134651184,0.35219478607177734
11,0.9513888955116272,0.1938771903514862,0.875,0.3219583332538605
12,0.9791666865348816,0.15477949380874634,0.875,0.2921837568283081
13,0.9652777910232544,0.1649126559495926,0.8541666865348816,0.30215373635292053
14,0.9375,0.17516805231571198,0.875,0.33272066712379456
15,0.9791666865348816,0.14308278262615204,0.7916666865348816,0.4711012840270996
16,0.9513888955116272,0.13986879587173462,0.875,0.35168907046318054
17,0.9652777910232544,0.13555383682250977,0.8541666865348816,0.32591840624809265
0,0.4930555522441864,1.1241520643234253,0.4166666567325592,1.282652497291565
1,0.6458333134651184,0.8276441097259521,0.4583333432674408,0.9984955787658691
2,0.7083333134651184,0.7131296992301941,0.5416666865348816,0.8857944011688232
3,0.7222222089767456,0.6066000461578369,0.5625,0.8273302912712097
4,0.8194444179534912,0.4688326418399811,0.7083333134651184,0.6752643585205078
5,0.7083333134651184,0.6299397945404053,0.6041666865348816,0.713270366191864
6,0.7569444179534912,0.5013219714164734,0.6041666865348816,0.8295146822929382
7,0.8055555820465088,0.4295341670513153,0.8125,0.48189911246299744
8,0.9236111044883728,0.28540146350860596,0.8333333134651184,0.4141779839992523
9,0.9166666865348816,0.20315533876419067,0.8958333134651184,0.43975234031677246
10,0.9027777910232544,0.28453078866004944,0.7916666865348816,0.6870849132537842
11,0.9097222089767456,0.22984212636947632,0.9375,0.21557407081127167
12,0.9791666865348816,0.10109856724739075,0.9166666865348816,0.30734536051750183
13,0.9583333134651184,0.08220333606004715,0.875,0.37545862793922424
14,0.9513888955116272,0.1095610037446022,0.9583333134651184,0.20850329101085663
15,0.9305555820465088,0.2903638184070587,0.7708333134651184,0.6923069357872009
16,0.9305555820465088,0.1977289617061615,0.9583333134651184,0.20732958614826202
17,0.9444444179534912,0.1504996418952942,0.9166666865348816,0.23694069683551788
18,0.9722222089767456,0.07989619672298431,0.9583333134651184,0.15448960661888123
19,0.9791666865348816,0.054618921130895615,0.8958333134651184,0.34465229511260986
20,0.9583333134651184,0.07004211097955704,0.9583333134651184,0.3202193081378937
21,0.9444444179534912,0.15721040964126587,0.8958333134651184,0.31603705883026123
22,0.9791666865348816,0.05862101539969444,0.9583333134651184,0.1943046599626541
23,0.9652777910232544,0.1316712647676468,0.8333333134651184,0.7546972632408142
0,0.9166666865348816,0.2113199084997177,0.8541666865348816,0.3731900751590729
1,0.9513888955116272,0.13294467329978943,0.8958333134651184,0.24581865966320038
2,0.9583333134651184,0.12844222784042358,0.875,0.2902868986129761
3,0.9722222089767456,0.11825793236494064,0.875,0.28858888149261475
4,0.9444444179534912,0.14524337649345398,0.8958333134651184,0.30396199226379395
5,0.9305555820465088,0.20063947141170502,0.875,0.30047059059143066
6,0.9652777910232544,0.1505395472049713,0.8958333134651184,0.2739196717739105
